#index	date	close	open	high	low	volume	dVolume	percent_change	dollar_change	spread	var	entropy	slope	concavity	answer
40	2007-09-24	19.684999	41.09	41.48	39.049999	1133200	-0.979348261545	-1.24207790076	-21.405001000000002	0.69915738672	-0.297797824869	0.305341565269	-0.180617423858	-0.177949934374	1.0
41	2007-09-25	21.15	39.369999	42.490002	38.5	1704400	0.478056563402	-1.00782029849	-18.219999	1.96111667762	-0.17942871101	-0.65079821797	1.10860081742	0.631495322028	1.0
42	2007-09-26	21.514999	43.150002	44.23	42.790001	2240000	0.221887371227	-1.16335185581	-21.635003	-0.162491699805	-0.0693674468444	-0.522720575208	-0.429343257948	-0.921383201282	0.0
43	2007-09-27	20.65	43.970001	43.990002	41.099998	1058200	-0.914237141789	-1.28008050982	-23.320001000000005	0.9296845807	-0.105573368113	-0.147606743651	-0.576963333449	0.122009081741	1.0
44	2007-09-28	21.014999	42.0	42.150002	40.790001	4138800	3.72664817973	-1.15631026658	-20.985001	-0.195878915713	-0.216231982888	0.0234772545098	0.659838293757	0.666628233443	1.0
45	2007-10-01	21.530001	42.830002	43.299999	41.73	1160200	-1.17347541234	-1.14693076185	-21.300001	-0.0591122005098	-0.336660341309	0.253569814007	0.0755538593153	-0.459076570246	1.0
46	2007-10-02	22.799999	43.099998	47.279999	43.080002	2952600	1.88276393765	-1.04089460536	-20.299999	1.85431542038	-0.357085590297	0.106651054229	0.678134931143	0.319258346396	1.0
47	2007-10-03	23.195	45.25	47.720001	44.0	1942400	-0.663957070179	-1.1069952859	-22.055	1.39794625166	-0.285214712916	-0.0114026885247	-0.228064926218	-0.500716142022	0.0
48	2007-10-04	22.25	47.0	47.18	44.080002	1434400	-0.555171356663	-1.26490725033	-24.75	0.931739939972	-0.30396907332	0.384132666982	-0.668764156977	-0.0811107316439	0.0
49	2007-10-05	22.129999	46.0	46.0	44.119999	1068000	-0.546946587465	-1.23395262431	-23.870001	0.0965493289114	-0.346247945222	0.676072698895	0.367385045734	0.593702214148	1.0
50	2007-10-08	23.1	44.509998	46.5	44.299999	943400	-0.359663633778	-1.08125777094	-21.409998	0.337084932547	-0.401196231489	0.883882306736	0.586649635323	-0.0425829313673	0.0
51	2007-10-09	22.924999	46.5	47.25	45.07	1016000	-0.0983545069597	-1.18590992514	-23.575001	0.281694706447	-0.400019894486	1.01788699435	-0.565490951911	-0.623625312262	1.0
52	2007-10-10	23.35	45.540001	47.049999	44.59	799800	-0.489397012765	-1.10643378483	-22.190000999999995	0.491248474734	-0.381698454025	0.523951987072	0.476242973382	0.658843651192	0.0
53	2007-10-11	22.530001	46.68	48.580002	44.580002	2062600	1.92863441726	-1.22766352635	-24.149999	1.56550451977	-0.446936458266	0.606400693909	-0.775758690993	-0.701591529734	0.0
54	2007-10-12	21.66	45.0	46.0	42.779999	1557200	-0.532901130183	-1.23295984894	-23.34	1.10390140008	-0.479935193145	0.461379421849	-0.194883655318	0.432179278638	0.0
55	2007-10-15	20.565001	43.5	44.220001	40.869999	2093400	0.262496956481	-1.26750851295	-22.934999	1.29777051941	-0.419074444439	0.138993965905	-0.481132724258	-0.182116446773	1.0
56	2007-10-16	23.65	45.349998	50.810001	44.0	11337200	5.75711693986	-1.07112467168	-21.699998	3.55489189866	-0.392034965113	0.865766282529	2.46232211452	1.40534265165	1.0
57	2007-10-17	26.9	47.5	54.0	46.900002	6713600	-0.752606256968	-0.890553249696	-20.6	3.39605489858	-0.0174019835368	-0.0170438906017	0.732100713689	-1.27191043969	1.0
58	2007-10-18	28.059999	51.91	57.099998	51.66	7665200	-0.0109199307016	-0.994363575232	-23.850000999999995	2.06310581864	0.477099509918	-1.33383908639	-0.246985548023	-0.300397140121	0.0
59	2007-10-19	27.615	56.02	56.599998	54.0	3012400	-1.02141251691	-1.18615886333	-28.405000000000005	0.266453325843	0.741983910614	-1.06345691325	-0.414144461304	0.152929681013	1.0
60	2007-10-22	29.0	52.049999	58.349998	51.41	3250000	-0.0957656113201	-0.927456984566	-23.049999	2.91919462089	1.18286580654	-0.837281498582	1.27203840175	0.876066973131	0.0
61	2007-10-23	28.815001	59.43	60.700001	56.299999	3174800	-0.233439711289	-1.21876591102	-30.614999	1.17960208754	1.42603417206	-0.787994957533	-0.792815236877	-1.23530943529	0.0
62	2007-10-24	28.0	57.720001	58.0	52.02	3122000	-0.224657320481	-1.21778148382	-29.720001000000003	2.14756995948	1.47210812695	-0.837281498582	-0.313974245161	0.471391088337	0.0
63	2007-10-25	25.5	55.02	55.029999	50.91	2734200	-0.369851056618	-1.30494254465	-29.520000000000003	1.243134933	1.23810476492	-0.286700970858	-1.3848563683	-0.502366728523	0.0
64	2007-10-26	25.23	52.490002	53.0	49.950001	2933600	-0.103790075736	-1.2356608594	-27.260001999999997	0.663157313744	0.817663245565	0.194207551805	0.790094607189	1.17639069227	0.0
65	2007-10-29	24.870001	51.66	52.950001	49.27	2585800	-0.362215337472	-1.232622839	-26.789998999999998	1.09324372858	0.100890275513	0.865766282529	-0.448569483255	-0.893392173167	1.0
66	2007-10-30	25.030001	48.900002	51.630001	48.509998	2181800	-0.413068252695	-1.10995970834	-23.870001000000002	0.807067248998	-0.0486195354787	0.305341565269	0.221933533184	0.419444210372	1.0
