#index	date	close	open	high	low	volume	dVolume	percent_change	dollar_change	spread	var	entropy	slope	concavity	answer
40	2006-10-20	23.064098	69.250005	70.439997	67.220001	14699500	0.299638823003	-2.47897981202	-46.185907	0.989648724146	-0.0219582207182	-1.61263713435	-0.712610761077	-1.2710641851	0.0
41	2006-10-23	22.809549	67.879997	69.130003	67.520005	10028500	-0.881727685624	-2.46012035731	-45.070448	-0.303831293414	-0.0498739470547	-1.06141349257	-0.206873508776	0.523656498812	1.0
42	2006-10-24	23.489475	68.180001	70.200007	67.790011	10992700	0.0583336068722	-2.40622041445	-44.690526000000006	0.340884856466	0.103074316512	-0.796731177232	1.10766036786	0.620875360485	1.0
43	2006-10-25	23.904805	69.370011	72.880009	69.140001	14476600	0.559766657987	-2.40573138399	-45.46520600000001	1.3835364345	0.163165417863	-1.3260958078	-0.0750011582755	-0.762309959727	0.0
44	2006-10-26	23.757428	71.79001	72.410009	70.089999	8164000	-1.15038243494	-2.49247140244	-48.03258199999999	0.189181833197	0.115280874796	-0.72421963748	-0.356735434878	-0.00668279085268	0.0
45	2006-10-27	23.017213	70.800011	71.610011	68.610009	8106400	-0.176053456697	-2.52945168954	-47.782798	0.770360303355	-0.0823587256578	-0.262642176214	-0.711829692281	-0.0747290048895	1.0
46	2006-10-30	23.345455	68.420013	71.640005	67.520005	15194400	1.82580900402	-2.427246848	-45.074557999999996	1.74605555459	-0.123547557936	0.172669287038	0.974644260566	0.850926517076	1.0
47	2006-10-31	23.479428	69.499993	70.609993	68.130007	8415000	-1.17337139841	-2.44866014153	-46.020565000000005	0.369759946558	-0.251225357319	0.493329518357	-0.258110777284	-0.822008646253	0.0
48	2006-11-01	23.291865	69.939999	70.970011	68.810003	8059000	-0.256112040395	-2.47916484132	-46.648134	0.105121832477	-0.472743729575	0.493329518357	-0.262687059818	0.117923690179	0.0
49	2006-11-02	23.25167	69.519989	70.340009	68.260011	6468200	-0.608343976142	-2.47006622771	-46.26831899999999	0.0486709536512	-0.492101587089	0.657129856678	0.134838839826	0.231351911709	1.0
50	2006-11-03	23.703838	70.230001	71.440011	69.989993	5997800	-0.325199942482	-2.45066705388	-46.526163	-0.478751696598	-0.490789036759	0.737862377137	0.561818359886	0.144106180685	1.0
51	2006-11-06	24.025563	70.309993	72.270007	69.710011	6342100	-0.0296548787581	-2.42406707354	-46.28443000000001	0.404854030866	-0.501866211513	0.843880676532	0.0383655451606	-0.325757369811	0.0
52	2006-11-07	23.978644	71.569993	71.849997	70.449995	6768600	-0.00729610585363	-2.46640180265	-47.591348999999994	-0.537984060564	-0.484995840563	0.714249496729	-0.207830557713	-0.0502775838932	1.0
53	2006-11-08	24.705881	70.850005	73.809989	70.160011	8169100	0.309899729699	-2.37966142664	-46.14412399999999	1.24010123497	-0.380831120591	0.125443526221	1.0287481109	0.632835260284	0.0
54	2006-11-09	24.40426	74.160009	74.749989	72.509993	7619500	-0.312828667006	-2.50423442759	-49.755749	0.0717515602138	-0.332928964369	0.300148243325	-0.965444465099	-1.0992263252	0.0
55	2006-11-10	23.978644	72.829993	73.060007	70.810009	5013500	-0.936806295631	-2.50318363604	-48.851349	0.110678222373	-0.38196472317	0.357267883376	-0.122477564553	0.648777443082	1.0
56	2006-11-13	24.122752	71.410017	72.580009	70.870001	4560900	-0.365061643306	-2.44883308209	-47.287265	-0.292741422482	-0.399738755939	0.300148243325	0.456957363256	0.212895081359	1.0
57	2006-11-14	24.203188	72.209993	72.790001	71.549997	3523500	-0.676617150696	-2.46551248303	-48.006805	-0.673229252562	-0.411901405242	0.125443526221	-0.106413042788	-0.380052047561	1.0
58	2006-11-15	24.360699	72.440003	73.939993	72.230011	5148200	0.887212708686	-2.45846802628	-48.07930400000001	-0.310467533554	-0.450952197202	0.631883110213	0.171249496159	0.184585856831	0.0
59	2006-11-16	23.42568	73.200009	73.380003	69.819993	7535300	0.893055522396	-2.56168096391	-49.774328999999994	1.13784902659	-0.475345239465	0.582984450869	-1.27638676597	-0.688044509023	1.0
60	2006-11-17	24.079184	69.370011	72.000001	69.190017	10612000	0.767297347592	-2.38977987143	-45.29082700000001	0.626312906887	-0.490784161958	0.396233631015	1.60818258221	1.5503275559	1.0
61	2006-11-20	24.943821	71.450009	74.449989	70.929993	9743000	-0.346011525195	-2.37711120173	-46.506187999999995	1.11319308954	-0.437059251929	0.086477778479	0.35483672664	-0.970896854744	1.0
62	2006-11-21	25.24209	74.950009	75.550018	73.560001	6962600	-0.808160644651	-2.45530946327	-49.70791899999999	-0.144550632252	-0.359186566322	-0.312933006569	-0.162254211984	-0.157535360202	0.0
63	2006-11-22	25.158305	75.319999	75.950006	73.850007	6231100	-0.398640952192	-2.47286648659	-50.161694	-0.0661618706894	-0.311177026176	-0.948964737894	-0.141226981773	0.136186066907	1.0
64	2006-11-24	25.178418	75.349997	76.0	74.820005	1805700	-1.77303591462	-2.47201648292	-50.171579	-0.758068744562	-0.258521209556	0.020435726478	0.165142802674	0.172442334911	0.0
65	2006-11-27	24.672366	75.499997	75.780001	73.100004	5496200	4.48178593994	-2.518762426	-50.827631	0.375910016753	-0.281861818579	0.582984450869	-0.665594048709	-0.432848499979	1.0
66	2006-11-28	25.111394	74.020003	75.529996	74.020003	5684300	-0.0823021041959	-2.43966239508	-48.908609	-0.494183924293	-0.276458208106	0.255074706024	0.964884894975	0.863307851752	1.0
67	2006-11-29	25.798414	75.250009	77.030012	74.540002	7603700	0.606866940365	-2.4169158152	-49.451595000000005	0.21640719645	-0.191187148548	-0.564906820179	0.401111857325	-0.484023440055	1.0
68	2006-11-30	25.888894	77.02001	77.800016	75.900012	7764600	-0.111970064651	-2.45945721159	-51.131116	-0.250204266222	-0.118769430814	0.429779423128	-0.330167112723	-0.313003838878	1.0
69	2006-12-01	26.860781	76.540012	80.30002	76.210014	12191200	1.13476078242	-2.36550459545	-49.679231	1.34262259047	-0.104768404441	-0.848405426599	1.30948859044	0.892278460402	0.0
70	2006-12-04	26.632886	78.879996	79.900006	77.820012	7158900	-1.09752321754	-2.44990076503	-52.247110000000006	-0.155790741625	-0.136071232933	-0.250354378419	-1.03697388724	-1.30021743871	0.0
71	2006-12-05	26.572563	79.809993	80.240006	77.970012	5943300	-0.545678973787	-2.47966340267	-53.23743	-0.0330845161596	-0.0967605029862	-0.048573356953	0.333044062704	0.933576759635	1.0
72	2006-12-06	26.907693	78.689995	81.239994	78.45001	7004900	0.245648486319	-2.42256655407	-51.782302	0.350764302885	-0.00883442772854	0.255074706024	0.421766242451	-0.0834463271789	0.0
73	2006-12-07	26.86413	80.200005	80.79002	79.479995	5358300	-0.693898244544	-2.46686808877	-53.335875	-0.720463224041	0.00652375161851	0.472531260442	-0.33130208192	-0.41140848507	1.0
74	2006-12-08	27.075265	81.150008	81.589996	79.900006	5006800	-0.309015954296	-2.47524159432	-54.074743	-0.465241796735	0.000531941684568	0.578549559837	0.381227470908	0.433189339862	1.0
75	2006-12-11	27.112124	79.95	81.31001	79.290004	5553700	0.0880528196319	-2.44053786602	-52.837876	-0.219646787746	-0.214819991154	0.472531260442	-0.127461043676	-0.313173880216	0.0
76	2006-12-12	26.99483	80.990014	82.29001	79.939997	5570800	-0.153036599486	-2.47736130805	-53.995184	-0.00103412136091	-0.400700530389	0.472531260442	-0.123621321343	0.0554403966388	1.0
77	2006-12-13	27.316554	81.239994	82.310006	80.650014	6648700	0.279420122531	-2.45873952277	-53.92344	-0.489708845191	-0.45484786888	0.429779423128	0.510879184846	0.309799995083	0.0
78	2006-12-14	27.2998	81.640008	82.260012	81.190008	7180400	0.0215964963148	-2.47049637953	-54.34020799999999	-0.902758232192	-0.534321540598	0.300148243325	-0.299940754607	-0.471241107925	0.0
79	2006-12-15	26.998179	81.46001	81.750016	80.040012	6902000	-0.248087582191	-2.4893037502	-54.461831	-0.453838718484	-0.535384967874	-0.0954764521507	-0.286948238958	0.105712446527	0.0
80	2006-12-18	25.96933	80.1	80.230004	77.449996	7520400	0.0434602937893	-2.53510232627	-54.130669999999995	0.334789649872	-0.454929590782	0.281331952039	-1.04957392837	-0.322543709432	1.0
81	2006-12-19	26.274294	76.550005	78.830002	76.109999	10124200	0.626318714551	-2.414412805	-50.275711	0.353183832048	-0.428347695	0.493329518357	1.1407973599	1.13103778053	0.0
82	2006-12-20	25.865438	78.460012	79.31	77.180012	4487500	-1.42451104379	-2.50050179519	-52.59457400000001	-0.102656974526	-0.341388419542	0.562015936067	-0.986846708761	-1.29708229845	0.0
83	2006-12-21	25.838625	77.43	78.130014	76.23001	4213600	-0.298652747016	-2.47487110315	-51.591375000000006	-0.255061081774	-0.269012564579	0.493329518357	0.367451603971	0.866670586065	0.0
84	2006-12-22	25.687813	77.109996	77.520003	75.400018	3969900	-0.29138574749	-2.47849415894	-51.422183	-0.0870927427156	-0.210540823119	0.407138009799	-0.256345497895	-0.416792470472	0.0
85	2006-12-26	25.537004	76.45	77.400002	75.009997	2616300	-0.934418337547	-2.47276212643	-50.91299600000001	0.125230624457	-0.171229330634	0.338451592089	-0.0700813606813	0.139688236111	1.0
