#index	date	close	open	high	low	volume	dVolume	percent_change	dollar_change	spread	var	entropy	slope	concavity	answer
40	2011-11-04	7.792073	10.36	10.44	9.92	22400	-0.57097010139	-1.72201459711	-2.567926999999999	1.99059917927	-0.0573593149202	0.101532905398	0.416090384597	-0.00542194855894	0.0
41	2011-11-07	7.792073	10.4	10.4	10.16	37900	0.368841627037	-1.7588013128	-2.607927	0.0817598899269	-0.16367759758	0.0459963790837	-0.298577877814	-0.400335918852	0.0
42	2011-11-08	7.784581	10.39	10.39	10.09	25200	-0.475678575104	-1.75880085029	-2.6054190000000004	0.491090107803	-0.231425237839	-0.521123167503	0.0329490032633	0.255275339549	0.0
43	2011-11-09	7.754612	10.4	10.4	10.16	10400	-0.683063241601	-1.80460676065	-2.6453880000000005	0.0851222272903	-0.263925325343	-0.741247796551	-0.133743735411	-0.0985727348588	0.0
44	2011-11-10	7.739627	10.39	10.39	10.16	22400	0.748634284742	-1.81382127017	-2.650373000000001	0.0192436607584	-0.265653601127	-1.05807564223	0.00687738383793	0.0811312948738	1.0
45	2011-11-11	7.807058	10.37	10.42	10.25	18000	-0.361659194883	-1.71286196141	-2.5629419999999996	-0.392551525183	-0.265871827216	-1.39491267643	0.35329683977	0.143171435673	0.0
46	2011-11-14	7.792073	10.4	10.4	10.23	9700	-0.579300310783	-1.7588013128	-2.607927	-0.39350495409	-0.266353911009	-1.8650959503	-0.3120989368	-0.371786350809	0.0
47	2011-11-15	7.792073	10.4	10.4	10.3	31600	1.65632898457	-1.7588013128	-2.607927	-0.868769798107	-0.26703068349	-2.65690720435	0.102916912812	0.284896595149	0.0
48	2011-11-16	7.754612	10.37	10.37	10.26	14400	-0.647707350836	-1.77717584286	-2.6153879999999994	-0.798095015007	-0.267799178445	-2.6895445897	-0.20919816622	-0.183656783509	0.0
49	2011-11-17	7.732134	10.36	10.37	10.16	14900	-0.171590304311	-1.79558800016	-2.627865999999999	-0.114049107762	-0.269236304877	-2.7551837048	1.29377555552e-05	0.132067958236	0.0
50	2011-11-18	7.71715	10.25	10.3	10.2	12700	-0.321550755434	-1.71232347158	-2.53285	-0.860270318739	-0.267945533911	-2.85457829823	-0.0445608702202	-0.0444452429646	0.0
51	2011-11-21	7.574794	10.3	10.3	10.1	34800	1.2307418371	-1.9345561482	-2.725206000000001	-0.165717197002	-0.250744148478	-2.44475842649	-0.696252474871	-0.306227816675	1.0
52	2011-11-22	7.679688	10.28	10.29	10.15	8300	-0.826297042222	-1.78660523135	-2.6003119999999997	-0.584890740309	-0.249883640244	-2.6035786771	0.963822825915	0.879551046159	1.0
53	2011-11-23	7.702165	10.21	10.3	10.06	30000	1.94965478184	-1.69347810478	-2.507835000000001	0.107223274065	-0.24969003912	-2.80216284303	-0.360120761307	-0.854470320351	1.0
54	2011-11-25	7.71715	10.28	10.3	10.2	5500	-0.871663788813	-1.74026385253	-2.562849999999999	-0.861416248939	-0.249699267128	-3.04382793516	0.0926291704436	0.353998429928	0.0
55	2011-11-28	7.604764	10.3	10.3	10.01	26100	2.87964203086	-1.89755453791	-2.6952360000000004	0.452829627034	-0.247292860459	-3.33329187257	-0.600211114768	-0.344049299651	1.0
56	2011-11-29	7.679688	10.29	10.29	10.15	7200	-0.795579974218	-1.79583745239	-2.6103119999999995	-0.585426547516	-0.25158008178	-3.67748362655	0.74430612606	0.727227354495	0.0
57	2011-11-30	7.679688	10.14	10.25	10.14	4100	-0.554175324389	-1.65544213844	-2.460312000000001	-0.785267713013	-0.257250273751	-4.08720613716	-0.349828441116	-0.699625874147	0.0
